city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 19:23:53.801000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 19:03:53.752000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 19:03:53.752000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 18:43:53.732000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 18:43:53.732000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 18:23:53.685000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 18:23:53.685000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 18:03:53.806000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 18:03:53.806000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 17:43:53.756000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 17:43:53.756000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 17:23:53.868000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 17:23:53.868000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 17:03:54.803000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 17:03:54.803000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 16:43:53.837000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 16:43:53.837000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 16:23:53.749000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 16:23:53.749000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 16:03:54.738000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 16:03:54.738000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 15:43:56.186000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 15:43:56.186000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 15:23:53.741000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 15:23:53.741000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 15:03:57.095000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 15:03:57.095000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 14:43:53.793000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 14:43:53.793000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 14:23:53.771000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 14:23:53.771000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 14:03:53.792000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 14:03:53.792000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 13:43:53.822000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 13:43:53.822000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 13:23:53.959000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 13:23:53.959000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 13:03:53.723000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 13:03:53.723000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 12:43:53.788000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 12:43:53.788000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 12:23:53.780000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 12:23:53.780000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 12:03:53.728000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 12:03:53.728000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 11:43:53.767000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 11:43:53.767000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 11:23:53.698000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,250,0,"2018-08-25 11:23:53.698000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 11:03:53.760000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,130,0,"2018-08-25 11:03:53.760000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,130,0,"2018-08-25 10:43:53.783000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 10:43:53.783000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,130,0,"2018-08-25 10:23:57.592000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 10:23:57.592000"
Guimaraes,"stationary traffic",,"Largo da República do Brasil (N101)",Urgezes,,Jam,Moderate,370,109,"2018-08-25 10:23:57.592000"
Guimaraes,closed,,"Praceta Cidade de Kaiserslautern","Rua da Ponte",,"Road Closed",Undefined,130,0,"2018-08-25 09:43:54.696000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 09:43:54.696000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 09:23:56.144000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 08:43:53.822000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 08:23:53.910000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 08:03:53.786000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 07:43:53.730000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 07:23:55.714000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 07:03:53.712000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 06:43:58.103000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 06:23:53.997000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 06:03:56.746000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 05:43:53.797000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 05:23:54.541000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 05:03:56.152000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 04:43:53.897000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 04:23:53.745000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 04:03:53.746000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 03:43:53.797000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 03:23:53.766000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 03:03:53.726000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 02:43:53.819000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 02:23:53.901000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 02:03:53.832000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 01:43:53.886000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 01:23:53.754000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 01:03:53.827000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 00:43:53.793000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 00:23:53.820000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-25 00:03:53.799000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 23:43:53.731000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 23:23:53.738000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 23:03:53.759000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 22:43:53.733000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 22:23:53.749000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 22:03:53.713000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 21:43:53.732000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 21:23:53.780000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 21:03:53.746000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 20:43:53.800000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 20:23:53.744000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 20:03:54.553000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 19:43:56.220000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 19:23:54.605000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 19:03:56.401000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 18:43:53.829000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 18:23:53.933000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 18:03:53.763000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 17:43:53.782000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 17:23:53.779000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 17:03:53.695000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 16:43:53.839000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 16:23:53.884000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 16:03:53.892000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 15:43:53.797000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 15:23:53.766000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 15:03:53.894000"
Guimaraes,"stationary traffic",,"Rua dos Cuteleiros (N206)","Rua António da Costa Guimarães",N105,Jam,Major,170,291,"2018-08-24 14:43:53.800000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 14:43:53.800000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 14:23:53.795000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 14:03:53.866000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 13:43:53.765000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 13:23:53.774000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 13:03:53.925000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 12:43:54.742000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 12:23:55.485000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 12:03:57.143000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,250,0,"2018-08-24 11:43:53.776000"
Guimaraes,closed,,"Rua Vila Santa Marinha","Rua Santa Marinha da Costa",,"Road Closed",Undefined,120,0,"2018-08-24 11:23:53.912000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 11:23:53.912000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 11:03:53.780000"
Guimaraes,"stationary traffic",,"Largo Comandante Luís de Pina","Alameda São Dâmaso / Largo Bernardo Valentim Moreira de Sá",N101,Jam,Moderate,300,127,"2018-08-24 11:03:53.780000"
Guimaraes,"stationary traffic",,"Rua Doutor Bento Cardoso / Rua da Liberdade","Largo 25 de Abril (N101)",,Jam,Moderate,190,123,"2018-08-24 11:03:53.780000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 10:43:56.520000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 10:23:53.807000"
Guimaraes,"stationary traffic",,"Rua Padre Augusto Borges de Sá / Rua da Liberdade","Largo 25 de Abril (N101) / Rua de Camões",,Jam,Major,330,251,"2018-08-24 10:23:53.807000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 10:03:53.972000"
Guimaraes,"stationary traffic",,"Rua Padre Augusto Borges de Sá / Rua da Liberdade","Largo 25 de Abril (N101) / Rua de Camões",,Jam,Moderate,330,153,"2018-08-24 10:03:53.972000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 09:43:53.864000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 09:23:53.813000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 09:03:53.851000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 08:43:53.778000"
Guimaraes,closed,,"Rua da Ponte","Praceta Cidade de Kaiserslautern",,"Road Closed",Undefined,120,0,"2018-08-24 08:23:53.751000"
Guimaraes,"stationary traffic",,"Rua Dona Constança de Noronha (N101) / Rua Padre António Caldas (N101)","Rua Padre António Caldas (N101)",,Jam,Major,260,152,"2018-08-23 17:43:54.747000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso (N101) / Largo Bernardo Valentim Moreira de Sá","Rua Eduardo Manuel de Almeida / Avenida Dom João IV",,Jam,Major,260,127,"2018-08-23 17:43:54.747000"
Guimaraes,"queuing traffic",,N101,"Largo de Navarros de Andrade",,Jam,Moderate,420,216,"2018-08-23 15:43:53.726000"
Guimaraes,"stationary traffic",,"Largo 25 de Abril (N101)","Largo de Navarros de Andrade",,Jam,Moderate,230,156,"2018-08-23 11:43:53.766000"
Guimaraes,"stationary traffic",,"Largo Comandante José de Pina","Largo 25 de Abril",N101,Jam,Moderate,290,156,"2018-08-23 11:23:53.786000"
Guimaraes,"stationary traffic",,N101,"Avenida Dom João IV / Largo de São Gualter",,Jam,Major,210,151,"2018-08-23 10:43:53.918000"
Guimaraes,"stationary traffic",,"Alameda São Dâmaso","Largo Dom Domingos da Silva Gonçalves",N101,Jam,Major,240,170,"2018-08-22 11:03:53.839000"
Guimaraes,"slow traffic",,N101,"Largo de Navarros de Andrade",,Jam,Minor,390,119,"2018-08-22 10:43:53.773000"
Guimaraes,"stationary traffic",,"Largo Major de Margaride / Rua de Caneiros","Rua Caçoila Pintor José Maria",N101,Jam,Major,380,118,"2018-08-21 11:43:53.731000"
Guimaraes,"stationary traffic",,"Largo Major de Margaride / Rua de Caneiros","Rua Caçoila Pintor José Maria",N101,Jam,Major,380,237,"2018-08-21 11:23:53.769000"
Guimaraes,"stationary traffic",,"Largo Major de Margaride / Rua de Caneiros","Rua Caçoila Pintor José Maria",N101,Jam,Major,440,188,"2018-08-21 11:03:53.818000"
Guimaraes,"stationary traffic",,"Rua de São João Batista","Rua da Devesa",N101,Jam,Moderate,550,166,"2018-08-21 11:03:53.818000"
Guimaraes,"slow traffic",,N101,"Largo de Navarros de Andrade",,Jam,Minor,450,141,"2018-08-21 10:43:53.788000"
Guimaraes,"stationary traffic",,"Rua de São João Batista","Rua da Devesa",N101,Jam,Moderate,690,183,"2018-08-21 10:43:53.788000"
Guimaraes,"stationary traffic",,"Rua da Remolha","Rua Caçoila Pintor José Maria",N101,Jam,Major,530,194,"2018-08-21 10:43:53.788000"
Guimaraes,"stationary traffic",,"Rua de São João Batista","Rua da Devesa",N101,Jam,Major,260,206,"2018-08-21 10:23:53.852000"
Guimaraes,"stationary traffic",,"Rua de São João Batista","Rua da Devesa",N101,Jam,Major,380,142,"2018-08-21 10:23:53.852000"
Guimaraes,"stationary traffic",,"Rua da Remolha","Rua Caçoila Pintor José Maria",N101,Jam,Major,530,167,"2018-08-21 10:23:53.852000"
Guimaraes,"stationary traffic",,"Rua da Remolha","Rua Caçoila Pintor José Maria",N101,Jam,Major,1060,384,"2018-08-21 10:03:53.809000"
Guimaraes,"stationary traffic",,"Rua de São João Batista","Rua da Devesa",N101,Jam,Major,470,300,"2018-08-21 10:03:53.809000"
Guimaraes,"stationary traffic",,"Rua da Remolha","Rua Caçoila Pintor José Maria",N101,Jam,Moderate,1100,342,"2018-08-21 09:43:53.719000"
